Time,BestBid,BidVol,BestAsk,AskVol,Price,Volume
1687043847100.0,26531.9,15.815,26532.0,2.87,26532.0,6289.567
1687043847200.0,26531.9,15.8,26532.0,2.871,26532.0,6289.567
1687043847300.0,26531.9,15.778,26532.0,2.371,26531.9,6290.017
1687043847400.0,26531.9,15.831,26532.0,2.37,26532.0,6290.517
1687043847500.0,26531.9,15.811,26532.0,2.385,26532.0,6290.517
1687043847600.0,26531.9,15.81,26532.0,2.385,26532.0,6290.517
1687043847700.0,26531.9,16.089,26532.0,2.385,26532.0,6290.517
1687043847800.0,26531.9,16.089,26532.0,2.388,26532.0,6290.517
1687043847900.0,26531.9,16.089,26532.0,1.377,26532.0,6290.517
1687043848000.0,26531.9,16.089,26532.0,1.377,26531.9,6290.518
1687043848100.0,26531.9,16.172,26532.0,0.121,26531.9,6290.518
1687043848200.0,26533.9,4.424,26534.0,0.003,26533.9,6294.091
1687043848300.0,26534.9,12.94,26535.0,3.484,26534.9,6296.842
1687043848400.0,26534.9,19.128,26535.0,7.595,26534.9,6297.031
1687043848500.0,26534.9,18.975,26535.0,7.47,26535.0,6297.181
1687043848600.0,26534.9,19.743,26535.0,7.474,26535.0,6297.182
1687043848700.0,26534.9,19.743,26535.0,7.473,26535.0,6297.182
1687043848800.0,26534.9,19.723,26535.0,7.473,26535.0,6297.183
1687043848900.0,26534.9,19.723,26535.0,6.671,26535.0,6297.183
1687043849000.0,26534.9,19.892,26535.0,5.66,26535.0,6297.185
1687043849100.0,26534.9,19.892,26535.0,5.56,26535.0,6297.185
1687043849200.0,26534.9,19.876,26535.0,5.6,26535.0,6297.285
1687043849300.0,26534.9,19.816,26535.0,5.944,26534.9,6297.301
1687043849400.0,26534.9,19.635,26535.0,5.944,26534.9,6297.301
1687043849500.0,26534.9,19.546,26535.0,5.944,26535.0,6297.591
1687043849600.0,26534.9,14.936,26535.0,6.052,26535.0,6297.591
1687043849700.0,26534.9,14.936,26535.0,6.056,26534.9,6297.704
1687043849800.0,26534.9,14.862,26535.0,6.052,26534.9,6297.704
1687043849900.0,26534.9,14.923,26535.0,6.052,26534.9,6297.778
1687043850000.0,26534.9,14.923,26535.0,6.051,26534.9,6297.778
1687043850100.0,26534.9,14.923,26535.0,6.048,26534.9,6297.778
1687043850200.0,26534.9,14.881,26535.0,5.946,26534.9,6297.778
1687043850300.0,26534.9,14.957,26535.0,5.985,26534.9,6297.778
1687043850400.0,26534.9,14.86,26535.0,5.985,26534.9,6297.778
1687043850500.0,26534.9,12.272,26535.0,8.179,26535.0,6297.779
1687043850600.0,26534.9,7.963,26535.0,10.152,26535.0,6297.779
1687043850700.0,26534.9,5.683,26535.0,11.036,26534.9,6299.663
1687043850800.0,26534.9,5.677,26535.0,11.036,26534.9,6299.663
1687043850900.0,26534.9,5.679,26535.0,11.036,26534.9,6299.663
1687043851000.0,26534.9,5.684,26535.0,11.037,26534.9,6299.664
1687043851100.0,26534.9,5.509,26535.0,11.037,26534.9,6299.664
1687043851200.0,26534.9,5.678,26535.0,11.037,26534.9,6299.664
1687043851300.0,26534.9,5.837,26535.0,11.037,26534.9,6299.664
1687043851400.0,26534.9,6.592,26535.0,10.215,26534.9,6299.664
1687043851500.0,26534.9,7.225,26535.0,9.307,26534.9,6299.664
1687043851600.0,26534.9,10.662,26535.0,8.17,26535.0,6299.671
1687043851700.0,26534.9,11.786,26535.0,8.17,26535.0,6299.671
1687043851800.0,26534.9,11.786,26535.0,8.17,26534.9,6299.676
1687043851900.0,26534.9,11.786,26535.0,8.202,26534.9,6299.676
1687043852000.0,26534.9,11.606,26535.0,8.276,26534.9,6299.676
1687043852100.0,26534.9,11.38,26535.0,8.277,26534.9,6299.856
1687043852200.0,26534.9,11.012,26535.0,8.152,26534.9,6299.856
1687043852300.0,26534.9,15.158,26535.0,8.152,26535.0,6299.981
1687043852400.0,26534.9,15.133,26535.0,8.047,26535.0,6299.981
1687043852500.0,26534.9,15.128,26535.0,8.053,26535.0,6299.981
1687043852600.0,26534.9,15.118,26535.0,8.149,26535.0,6299.981
1687043852700.0,26534.9,15.118,26535.0,8.149,26534.9,6299.991
1687043852800.0,26534.9,15.12,26535.0,8.154,26534.9,6299.991
1687043852900.0,26534.9,15.12,26535.0,8.149,26534.9,6299.991
1687043853000.0,26534.9,10.598,26535.0,8.149,26534.9,6299.991
1687043853100.0,26534.9,10.598,26535.0,8.154,26534.9,6299.991
1687043853200.0,26534.9,11.635,26535.0,8.053,26534.9,6299.991
1687043853300.0,26534.9,11.635,26535.0,8.053,26534.9,6300.091
1687043853400.0,26534.9,9.709,26535.0,8.795,26534.9,6300.091
1687043853500.0,26534.9,8.051,26535.0,8.795,26534.9,6300.889
1687043853600.0,26534.9,8.051,26535.0,8.79,26534.9,6300.889
1687043853700.0,26534.9,8.051,26535.0,8.795,26534.9,6300.889
1687043853800.0,26534.9,7.876,26535.0,8.818,26534.9,6300.889
1687043853900.0,26534.9,7.876,26535.0,8.795,26534.9,6300.889
1687043854000.0,26534.9,7.875,26535.0,8.794,26534.9,6301.06
1687043854100.0,26534.9,8.099,26535.0,8.785,26535.0,6301.068
1687043854200.0,26534.9,8.099,26535.0,8.78,26535.0,6301.068
1687043854300.0,26534.9,8.065,26535.0,8.786,26535.0,6301.068
1687043854400.0,26534.9,8.067,26535.0,8.786,26535.0,6301.068
1687043854500.0,26534.9,8.098,26535.0,8.809,26535.0,6301.068
1687043854600.0,26534.9,9.605,26535.0,8.809,26535.0,6301.068
1687043854700.0,26534.9,9.605,26535.0,8.113,26535.0,6301.068
1687043854800.0,26534.9,10.055,26535.0,6.178,26535.0,6301.068
1687043854900.0,26534.9,10.055,26535.0,6.077,26535.0,6301.765
1687043855000.0,26534.9,10.334,26535.0,6.077,26535.0,6301.765
1687043855100.0,26534.9,10.334,26535.0,6.0,26535.0,6301.765
1687043855200.0,26534.9,10.37,26535.0,6.0,26535.0,6301.765
1687043855300.0,26534.9,10.858,26535.0,5.366,26535.0,6301.843
1687043855400.0,26535.4,10.296,26535.5,0.005,26535.3,6304.131
1687043855500.0,26535.5,32.644,26535.6,0.059,26535.4,6304.137
1687043855600.0,26535.7,24.94,26535.8,0.025,26535.6,6304.206
1687043855700.0,26535.7,29.25,26535.8,0.025,26535.7,6304.214
1687043855800.0,26535.7,29.678,26535.8,0.025,26535.8,6304.215
1687043855900.0,26535.7,29.901,26535.8,0.025,26535.8,6304.215
1687043856000.0,26535.7,29.913,26535.8,0.025,26535.8,6304.215
1687043856100.0,26536.5,29.141,26536.6,0.052,26536.4,6304.292
1687043856200.0,26536.5,29.304,26536.6,0.054,26536.5,6304.295
1687043856300.0,26536.5,29.504,26536.6,0.054,26536.5,6304.295
1687043856400.0,26536.5,27.504,26536.6,0.065,26536.5,6304.295
1687043856500.0,26536.5,28.462,26536.6,0.065,26536.5,6304.295
1687043856600.0,26536.5,27.721,26536.6,0.066,26536.5,6304.596
1687043856700.0,26536.5,27.722,26536.6,0.066,26536.5,6304.596
1687043856800.0,26536.5,26.897,26536.6,2.137,26536.5,6304.596
1687043856900.0,26536.5,25.39,26536.6,1.966,26536.6,6304.847
1687043857000.0,26536.5,27.39,26536.6,1.966,26536.6,6304.847
1687043857100.0,26536.5,26.027,26536.6,1.967,26536.6,6304.847
1687043857200.0,26536.5,26.028,26536.6,1.967,26536.6,6304.847
1687043857300.0,26536.5,26.022,26536.6,1.868,26536.5,6304.854
1687043857400.0,26536.5,26.041,26536.6,1.868,26536.5,6304.854
1687043857500.0,26536.5,26.041,26536.6,1.879,26536.5,6304.854
1687043857600.0,26536.5,26.046,26536.6,1.967,26536.5,6304.855
1687043857700.0,26536.5,26.026,26536.6,1.864,26536.5,6304.855
1687043857800.0,26536.5,26.296,26536.6,1.863,26536.5,6304.855
1687043857900.0,26536.5,23.987,26536.6,3.078,26536.6,6305.055
1687043858000.0,26536.5,16.753,26536.6,6.242,26536.5,6305.655
1687043858100.0,26536.5,15.478,26536.6,7.853,26536.5,6305.655
1687043858200.0,26536.5,15.478,26536.6,8.599,26536.5,6305.655
1687043858300.0,26536.5,10.161,26536.6,9.6,26536.5,6305.655
1687043858400.0,26536.5,10.183,26536.6,9.6,26536.5,6305.655
1687043858500.0,26536.5,11.079,26536.6,9.59,26536.6,6305.665
1687043858600.0,26536.5,11.096,26536.6,9.59,26536.5,6305.669
1687043858700.0,26536.5,7.836,26536.6,9.613,26536.5,6305.669
1687043858800.0,26536.5,7.832,26536.6,10.762,26536.5,6305.669
1687043858900.0,26536.5,7.569,26536.6,10.493,26536.5,6307.505
1687043859000.0,26536.5,7.799,26536.6,10.493,26536.5,6307.768
1687043859100.0,26536.5,7.096,26536.6,10.493,26536.5,6307.768
1687043859200.0,26536.5,7.82,26536.6,9.493,26536.5,6307.778
1687043859300.0,26536.5,7.15,26536.6,9.493,26536.5,6307.778
1687043859400.0,26536.5,7.824,26536.6,9.493,26536.5,6307.778
1687043859500.0,26536.5,7.854,26536.6,7.421,26536.6,6308.343
1687043859600.0,26536.5,7.868,26536.6,7.372,26536.5,6308.52
1687043859700.0,26536.5,9.644,26536.6,7.362,26536.6,6308.569
1687043859800.0,26536.5,9.675,26536.6,7.362,26536.6,6308.579
1687043859900.0,26536.5,9.78,26536.6,7.362,26536.6,6308.579
1687043860000.0,26536.5,9.93,26536.6,7.362,26536.6,6308.579
1687043860100.0,26536.5,9.875,26536.6,7.362,26536.6,6308.579
1687043860200.0,26536.5,9.467,26536.6,7.363,26536.6,6308.579
1687043860300.0,26536.5,9.659,26536.6,7.364,26536.6,6308.579
1687043860400.0,26536.5,9.89,26536.6,7.365,26536.5,6308.588
1687043860500.0,26536.5,9.878,26536.6,7.366,26536.5,6308.588
1687043860600.0,26536.5,9.878,26536.6,7.747,26536.5,6308.588
1687043860700.0,26536.5,9.148,26536.6,7.747,26536.5,6308.6
1687043860800.0,26536.5,9.15,26536.6,7.748,26536.5,6308.6
1687043860900.0,26536.5,9.355,26536.6,7.749,26536.5,6308.6
1687043861000.0,26536.5,9.334,26536.6,7.749,26536.5,6308.6
1687043861100.0,26536.5,9.354,26536.6,7.712,26536.5,6308.6
1687043861200.0,26536.5,9.077,26536.6,7.712,26536.5,6308.6
1687043861300.0,26536.5,9.089,26536.6,7.71,26536.6,6308.637
1687043861400.0,26536.5,9.059,26536.6,7.723,26536.6,6308.637
1687043861500.0,26536.5,9.059,26536.6,7.25,26536.6,6308.637
1687043861600.0,26536.5,14.851,26536.6,5.574,26536.6,6308.637
1687043861700.0,26536.5,15.356,26536.6,5.477,26536.6,6309.11
1687043861800.0,26536.5,15.297,26536.6,4.518,26536.6,6309.11
1687043861900.0,26536.5,15.297,26536.6,2.058,26536.6,6309.11
1687043862000.0,26536.5,15.294,26536.6,2.428,26536.6,6309.11
1687043862100.0,26536.5,15.354,26536.6,2.416,26536.5,6309.113
1687043862200.0,26536.5,15.295,26536.6,2.436,26536.5,6309.113
1687043862300.0,26536.5,15.294,26536.6,2.407,26536.6,6309.142
1687043862400.0,26536.5,15.094,26536.6,2.407,26536.6,6309.142
1687043862500.0,26536.5,15.301,26536.6,2.382,26536.6,6309.142
1687043862600.0,26536.5,15.362,26536.6,2.065,26536.6,6309.392
1687043862700.0,26536.5,16.869,26536.6,2.021,26536.6,6309.392
1687043862800.0,26536.5,18.394,26536.6,2.021,26536.6,6309.436
1687043862900.0,26536.5,18.394,26536.6,0.771,26536.6,6309.436
1687043863000.0,26536.5,18.352,26536.6,0.575,26536.6,6309.436
1687043863100.0,26536.5,18.175,26536.6,0.711,26536.6,6309.436
1687043863200.0,26536.5,18.405,26536.6,0.711,26536.6,6309.5
1687043863300.0,26536.5,11.185,26536.6,3.894,26536.6,6309.5
1687043863400.0,26536.5,10.629,26536.6,4.775,26536.5,6314.5
1687043863500.0,26536.5,10.69,26536.6,4.789,26536.5,6314.5
1687043863600.0,26536.5,10.629,26536.6,4.823,26536.5,6314.5
1687043863700.0,26536.5,5.919,26536.6,5.623,26536.5,6314.5
1687043863800.0,26536.5,5.949,26536.6,5.336,26536.5,6314.5
1687043863900.0,26536.5,6.16,26536.6,5.363,26536.6,6314.791
1687043864000.0,26536.5,6.145,26536.6,5.363,26536.6,6314.791
1687043864100.0,26536.5,7.46,26536.6,5.359,26536.6,6314.791
1687043864200.0,26536.5,7.46,26536.6,5.359,26536.6,6314.791
1687043864300.0,26536.5,7.683,26536.6,4.383,26536.5,6314.806
1687043864400.0,26536.5,8.378,26536.6,4.383,26536.6,6314.808
1687043864500.0,26536.5,8.348,26536.6,4.383,26536.6,6314.808
1687043864600.0,26536.5,8.339,26536.6,4.383,26536.6,6314.808
1687043864700.0,26536.5,8.339,26536.6,4.556,26536.6,6314.808
1687043864800.0,26536.5,8.339,26536.6,4.382,26536.6,6314.808
1687043864900.0,26536.5,8.335,26536.6,4.382,26536.6,6314.808
1687043865000.0,26536.5,8.335,26536.6,4.383,26536.6,6314.808
1687043865100.0,26536.5,8.356,26536.6,4.383,26536.6,6314.808
1687043865200.0,26536.5,8.356,26536.6,4.383,26536.5,6314.812
1687043865300.0,26536.5,8.409,26536.6,4.382,26536.5,6314.812
1687043865400.0,26536.5,8.61,26536.6,4.882,26536.5,6314.812
1687043865500.0,26536.5,8.616,26536.6,4.879,26536.6,6314.843
1687043865600.0,26536.5,8.472,26536.6,4.879,26536.6,6314.843
1687043865700.0,26536.5,8.472,26536.6,5.043,26536.6,6314.843
1687043865800.0,26536.5,8.314,26536.6,5.369,26536.6,6314.843
1687043865900.0,26536.5,7.507,26536.6,5.857,26536.6,6314.843
1687043866000.0,26536.5,7.507,26536.6,5.858,26536.5,6314.859
1687043866100.0,26536.5,7.492,26536.6,5.858,26536.5,6314.859
1687043866200.0,26536.5,7.649,26536.6,5.843,26536.5,6314.859
1687043866300.0,26536.5,7.974,26536.6,5.843,26536.5,6314.859
1687043866400.0,26536.5,9.21,26536.6,4.858,26536.5,6314.859
1687043866500.0,26536.5,9.314,26536.6,4.869,26536.5,6314.859
1687043866600.0,26536.5,9.536,26536.6,4.868,26536.6,6314.871
1687043866700.0,26536.5,9.536,26536.6,4.761,26536.6,6314.873
1687043866800.0,26536.5,9.412,26536.6,4.936,26536.6,6314.873
1687043866900.0,26536.5,9.462,26536.6,4.763,26536.6,6314.98
1687043867000.0,26536.5,8.745,26536.6,4.763,26536.6,6314.98
1687043867100.0,26536.5,9.452,26536.6,4.763,26536.6,6314.98
1687043867200.0,26536.5,9.173,26536.6,4.86,26536.5,6315.03
1687043867300.0,26536.5,9.173,26536.6,5.515,26536.6,6315.032
1687043867400.0,26536.5,9.013,26536.6,5.515,26536.6,6315.032
1687043867500.0,26536.5,9.417,26536.6,5.516,26536.6,6315.032
1687043867600.0,26536.5,9.417,26536.6,5.516,26536.5,6315.033
1687043867700.0,26536.5,9.355,26536.6,5.521,26536.5,6315.033
1687043867800.0,26536.5,9.355,26536.6,5.516,26536.5,6315.034
1687043867900.0,26536.5,9.365,26536.6,5.516,26536.5,6315.034
1687043868000.0,26536.5,9.42,26536.6,5.515,26536.6,6315.035
1687043868100.0,26536.5,9.4,26536.6,5.515,26536.6,6315.035
1687043868200.0,26536.5,8.676,26536.6,5.516,26536.6,6315.035
1687043868300.0,26536.5,9.48,26536.6,5.516,26536.6,6315.035
1687043868400.0,26536.5,9.48,26536.6,5.506,26536.6,6315.035
1687043868500.0,26536.5,9.48,26536.6,5.511,26536.6,6315.035
1687043868600.0,26536.5,9.302,26536.6,5.516,26536.5,6315.148
1687043868700.0,26536.5,9.302,26536.6,5.517,26536.5,6315.148
1687043868800.0,26536.5,8.25,26536.6,6.49,26536.5,6315.148
1687043868900.0,26536.5,8.25,26536.6,6.491,26536.5,6315.148
1687043869000.0,26536.5,8.25,26536.6,6.492,26536.5,6315.148
1687043869100.0,26536.5,8.2,26536.6,6.493,26536.5,6315.148
1687043869200.0,26536.5,8.224,26536.6,6.493,26536.5,6315.148
1687043869300.0,26536.5,7.245,26536.6,6.705,26536.5,6315.148
1687043869400.0,26536.5,7.547,26536.6,6.878,26536.5,6315.648
1687043869500.0,26536.5,7.258,26536.6,6.706,26536.5,6315.899
1687043869600.0,26539.0,4.983,26539.1,12.095,26539.0,6331.972
1687043869700.0,26539.0,5.362,26539.1,12.185,26539.1,6333.914
1687043869800.0,26539.0,6.521,26539.1,11.284,26539.1,6333.914
1687043869900.0,26539.0,8.117,26539.1,6.533,26539.1,6333.914
1687043870000.0,26539.0,8.347,26539.1,6.537,26539.1,6333.914
1687043870100.0,26539.0,8.674,26539.1,6.537,26539.1,6334.164
1687043870200.0,26539.0,8.449,26539.1,6.553,26539.1,6334.164
1687043870300.0,26539.0,8.463,26539.1,6.735,26539.0,6334.176
1687043870400.0,26539.0,8.464,26539.1,6.748,26539.1,6334.355
1687043870500.0,26539.0,8.471,26539.1,6.749,26539.1,6334.355
1687043870600.0,26539.0,8.471,26539.1,6.797,26539.1,6334.355
1687043870700.0,26539.0,6.497,26539.1,8.44,26539.1,6334.355
1687043870800.0,26539.0,6.497,26539.1,8.267,26539.1,6334.355
1687043870900.0,26539.0,6.497,26539.1,8.456,26539.1,6334.355
1687043871000.0,26539.0,6.296,26539.1,8.456,26539.1,6334.355
1687043871100.0,26539.0,6.146,26539.1,8.564,26539.0,6334.451
1687043871200.0,26539.0,5.453,26539.1,8.965,26539.0,6334.451
1687043871300.0,26539.0,5.898,26539.1,8.965,26539.0,6334.451
1687043871400.0,26539.0,6.233,26539.1,9.065,26539.0,6334.451
1687043871500.0,26539.0,5.075,26539.1,9.304,26539.0,6334.451
1687043871600.0,26539.0,5.09,26539.1,9.532,26539.0,6334.451
1687043871700.0,26539.0,5.09,26539.1,9.545,26539.0,6334.451
1687043871800.0,26539.0,5.051,26539.1,9.549,26539.0,6334.451
1687043871900.0,26539.0,5.046,26539.1,9.549,26539.0,6334.456
1687043872000.0,26539.0,5.046,26539.1,9.548,26539.1,6334.457
1687043872100.0,26539.0,5.404,26539.1,9.259,26539.1,6334.457
1687043872200.0,26539.0,5.158,26539.1,9.206,26539.0,6334.459
1687043872300.0,26539.0,5.445,26539.1,9.172,26539.1,6334.536
1687043872400.0,26539.0,5.463,26539.1,9.172,26539.1,6334.536
1687043872500.0,26539.0,5.828,26539.1,9.053,26539.0,6334.568
1687043872600.0,26539.0,5.736,26539.1,9.039,26539.0,6334.568
1687043872700.0,26539.0,5.736,26539.1,9.026,26539.1,6334.595
1687043872800.0,26539.0,5.708,26539.1,9.026,26539.1,6334.595
1687043872900.0,26539.0,5.708,26539.1,9.026,26539.1,6334.595
1687043873000.0,26539.0,5.708,26539.1,9.045,26539.1,6334.595
1687043873100.0,26539.0,5.708,26539.1,9.247,26539.1,6334.595
1687043873200.0,26539.0,5.643,26539.1,9.045,26539.1,6334.595
1687043873300.0,26539.0,5.498,26539.1,9.046,26539.1,6334.595
1687043873400.0,26539.0,5.497,26539.1,9.046,26539.1,6334.595
1687043873500.0,26539.0,5.498,26539.1,9.046,26539.1,6334.595
1687043873600.0,26539.0,6.264,26539.1,6.871,26539.1,6335.286
1687043873700.0,26539.0,6.264,26539.1,6.833,26539.1,6335.286
1687043873800.0,26539.0,6.264,26539.1,6.794,26539.1,6335.286
1687043873900.0,26539.0,6.264,26539.1,6.8,26539.1,6335.324
1687043874000.0,26539.0,6.264,26539.1,6.813,26539.1,6335.324
1687043874100.0,26539.0,6.233,26539.1,6.782,26539.1,6335.324
1687043874200.0,26539.0,6.245,26539.1,6.782,26539.1,6335.342
1687043874300.0,26539.0,6.245,26539.1,6.795,26539.1,6335.342
1687043874400.0,26539.0,6.243,26539.1,6.782,26539.1,6335.342
1687043874500.0,26539.0,5.843,26539.1,6.783,26539.1,6335.342
1687043874600.0,26539.0,6.317,26539.1,6.783,26539.0,6335.371
1687043874700.0,26539.0,6.317,26539.1,6.784,26539.0,6335.371
1687043874800.0,26539.0,6.322,26539.1,6.784,26539.0,6335.371
1687043874900.0,26539.0,6.322,26539.1,6.765,26539.0,6335.371
1687043875000.0,26539.0,6.322,26539.1,6.76,26539.0,6335.371
1687043875100.0,26539.0,6.319,26539.1,6.747,26539.1,6335.389
1687043875200.0,26539.0,6.324,26539.1,6.747,26539.1,6335.389
1687043875300.0,26539.0,6.361,26539.1,6.747,26539.1,6335.389
1687043875400.0,26539.0,7.868,26539.1,6.658,26539.1,6335.389
1687043875500.0,26539.0,7.868,26539.1,6.633,26539.1,6335.507
1687043875600.0,26539.0,16.499,26539.1,5.841,26539.1,6335.507
1687043875700.0,26539.0,16.729,26539.1,5.841,26539.1,6335.507
1687043875800.0,26539.0,16.729,26539.1,5.836,26539.1,6335.757
1687043875900.0,26539.0,16.94,26539.1,5.556,26539.1,6335.757
1687043876000.0,26539.0,16.94,26539.1,5.556,26539.1,6335.762
1687043876100.0,26539.0,16.937,26539.1,5.56,26539.1,6335.762
1687043876200.0,26539.0,16.908,26539.1,5.585,26539.1,6335.762
1687043876300.0,26539.0,16.595,26539.1,5.572,26539.1,6335.762
1687043876400.0,26539.0,16.229,26539.1,5.572,26539.1,6335.762
1687043876500.0,26539.0,16.594,26539.1,5.573,26539.1,6335.762
1687043876600.0,26539.0,16.831,26539.1,5.572,26539.1,6335.763
1687043876700.0,26539.0,16.863,26539.1,5.572,26539.1,6335.763
1687043876800.0,26539.0,16.863,26539.1,5.585,26539.1,6335.763
1687043876900.0,26539.0,16.863,26539.1,5.585,26539.1,6335.763
1687043877000.0,26539.0,15.968,26539.1,5.572,26539.1,6335.763
1687043877100.0,26539.0,16.971,26539.1,5.557,26539.1,6335.763
1687043877200.0,26539.0,16.609,26539.1,5.779,26539.1,6335.763
1687043877300.0,26539.0,16.99,26539.1,5.78,26539.1,6335.763
1687043877400.0,26539.0,16.814,26539.1,5.759,26539.1,6335.785
1687043877500.0,26539.0,16.483,26539.1,5.755,26539.1,6335.785
1687043877600.0,26539.0,16.483,26539.1,5.759,26539.0,6336.011
1687043877700.0,26539.0,16.483,26539.1,5.772,26539.0,6336.011
1687043877800.0,26539.0,16.483,26539.1,5.772,26539.0,6336.011
1687043877900.0,26539.0,16.483,26539.1,5.772,26539.0,6336.011
1687043878000.0,26539.0,16.483,26539.1,5.772,26539.0,6336.011
1687043878100.0,26539.0,16.483,26539.1,5.772,26539.0,6336.011
1687043878200.0,26539.0,16.483,26539.1,5.772,26539.0,6336.011
1687043878300.0,26539.0,15.559,26539.1,5.759,26539.0,6336.011
1687043878400.0,26539.0,14.941,26539.1,5.772,26539.0,6336.011
1687043878500.0,26539.0,14.941,26539.1,5.772,26539.0,6336.011
1687043878600.0,26539.0,14.941,26539.1,5.558,26539.0,6336.011
1687043878700.0,26539.0,14.964,26539.1,5.571,26539.0,6336.011
1687043878800.0,26539.0,14.941,26539.1,5.51,26539.1,6336.212
1687043878900.0,26539.0,14.94,26539.1,5.51,26539.1,6336.212
1687043879000.0,26539.0,15.417,26539.1,4.889,26539.0,6337.622
1687043879100.0,26539.0,15.417,26539.1,4.888,26539.0,6337.622
1687043879200.0,26539.0,15.42,26539.1,4.437,26539.0,6337.622
1687043879300.0,26539.0,14.451,26539.1,3.852,26539.1,6337.625
1687043879400.0,26539.0,15.366,26539.1,3.865,26539.1,6337.625
1687043879500.0,26539.0,15.61,26539.1,3.866,26539.1,6338.241
1687043879600.0,26539.0,15.61,26539.1,4.229,26539.1,6338.241
1687043879700.0,26539.0,14.924,26539.1,4.212,26539.1,6338.241
1687043879800.0,26539.0,15.584,26539.1,4.229,26539.1,6338.241
1687043879900.0,26539.0,15.584,26539.1,4.229,26539.1,6338.241
1687043880000.0,26539.0,15.258,26539.1,4.262,26539.1,6338.241
1687043880100.0,26539.0,14.747,26539.1,4.273,26539.1,6338.241
1687043880200.0,26539.0,15.183,26539.1,4.273,26539.0,6338.261
1687043880300.0,26539.0,15.22,26539.1,4.273,26539.0,6338.261
1687043880400.0,26539.0,20.024,26539.1,4.273,26539.0,6338.261
1687043880500.0,26539.0,20.406,26539.1,0.611,26539.0,6338.261
1687043880600.0,26539.0,21.078,26539.1,0.315,26539.0,6338.261
1687043880700.0,26539.0,21.046,26539.1,0.212,26539.1,6338.511
1687043880800.0,26539.0,21.046,26539.1,0.401,26539.1,6338.511
1687043880900.0,26539.0,21.871,26539.1,0.212,26539.1,6338.511
1687043881000.0,26539.0,21.857,26539.1,0.212,26539.1,6338.511
1687043881100.0,26539.0,21.44,26539.1,0.401,26539.1,6338.511
1687043881200.0,26539.0,21.827,26539.1,0.401,26539.1,6338.511
1687043881300.0,26539.0,21.911,26539.1,0.312,26539.0,6338.525
1687043881400.0,26539.0,21.89,26539.1,0.312,26539.1,6338.614
1687043881500.0,26539.0,21.92,26539.1,0.312,26539.1,6338.614
1687043881600.0,26539.0,21.92,26539.1,0.308,26539.1,6338.614
1687043881700.0,26539.0,21.92,26539.1,0.312,26539.1,6338.614
1687043881800.0,26539.0,21.958,26539.1,0.312,26539.1,6338.614
1687043881900.0,26539.0,21.92,26539.1,0.312,26539.1,6338.614
1687043882000.0,26539.0,21.958,26539.1,0.312,26539.1,6338.614
1687043882100.0,26539.0,19.742,26539.1,0.312,26539.1,6338.614
1687043882200.0,26539.0,19.898,26539.1,0.415,26539.0,6338.627
1687043882300.0,26539.0,19.452,26539.1,0.417,26539.0,6338.627
1687043882400.0,26539.0,19.861,26539.1,0.428,26539.0,6338.729
1687043882500.0,26539.0,19.861,26539.1,0.432,26539.0,6338.729
1687043882600.0,26539.0,19.861,26539.1,0.434,26539.0,6338.729
1687043882700.0,26539.0,19.861,26539.1,0.435,26539.0,6338.729
1687043882800.0,26539.0,19.861,26539.1,0.436,26539.0,6338.729
1687043882900.0,26539.0,19.841,26539.1,0.436,26539.0,6338.729
1687043883000.0,26539.0,19.859,26539.1,0.436,26539.0,6338.729
1687043883100.0,26539.0,19.821,26539.1,0.436,26539.0,6338.729
1687043883200.0,26539.0,19.82,26539.1,0.436,26539.0,6338.734
1687043883300.0,26539.0,19.952,26539.1,0.436,26539.0,6338.734
1687043883400.0,26539.0,19.952,26539.1,0.478,26539.0,6338.783
1687043883500.0,26539.0,19.959,26539.1,0.482,26539.1,6338.784
1687043883600.0,26539.0,19.959,26539.1,0.482,26539.1,6338.784
1687043883700.0,26539.0,19.961,26539.1,0.482,26539.1,6338.784
1687043883800.0,26539.0,19.96,26539.1,0.481,26539.0,6338.785
1687043883900.0,26539.0,19.96,26539.1,0.482,26539.0,6338.786
1687043884000.0,26539.0,19.998,26539.1,0.482,26539.0,6338.786
1687043884100.0,26539.0,20.018,26539.1,0.48,26539.0,6338.786
1687043884200.0,26539.0,19.923,26539.1,0.481,26539.0,6338.786
1687043884300.0,26539.0,19.923,26539.1,0.481,26539.0,6338.787
1687043884400.0,26539.0,19.922,26539.1,0.482,26539.0,6338.787
1687043884500.0,26539.0,19.922,26539.1,0.481,26539.0,6338.787
1687043884600.0,26539.0,19.922,26539.1,0.453,26539.0,6338.787
1687043884700.0,26539.0,19.922,26539.1,0.453,26539.1,6338.815
1687043884800.0,26539.0,19.921,26539.1,0.453,26539.1,6338.815
1687043884900.0,26539.0,19.921,26539.1,0.452,26539.1,6338.815
1687043885000.0,26539.0,19.902,26539.1,0.452,26539.0,6338.816
1687043885100.0,26539.0,19.272,26539.1,0.452,26539.0,6338.816
1687043885200.0,26539.0,20.167,26539.1,0.452,26539.0,6338.835
1687043885300.0,26539.1,7.095,26539.2,0.006,26539.0,6338.835
1687043885400.0,26539.1,15.728,26539.2,0.292,26539.1,6339.749
1687043885500.0,26539.1,16.283,26539.2,0.806,26539.1,6339.749
1687043885600.0,26539.1,17.638,26539.2,0.884,26539.1,6339.749
1687043885700.0,26539.1,13.063,26539.2,0.545,26539.1,6339.897
1687043885800.0,26539.1,14.313,26539.2,0.545,26539.2,6340.047
